   5.56888,  36.57423, -44.08754, -36.96216, -14.44885,  21.32596,  24.58927,   0.78544,   7.37498,  36.62581
   9.38751,  41.75951, -41.12148, -32.75222, -13.81188,  20.53508,  27.51081,   0.74183,  10.70391,  35.79946
   5.10559,  32.08983, -40.37774, -35.82696, -14.33255,  30.45962,  23.93745,  -1.60548,   3.67261,  33.41762
   2.82639,  33.37074, -39.17310, -43.00595, -11.85101,  30.25796,  23.10398,  -7.42117,   1.56257,  34.44603
   8.71374,  33.14427, -39.31283, -43.29525,  -7.95685,  29.20253,  20.18693,  -9.56797,  -0.87302,  37.33212
   9.53028,  35.12698, -38.07309, -39.09313, -11.75611,  27.25275,  18.83526,  -5.78508,   2.10079,  37.31758
   3.27076,  37.99268, -39.75774, -37.56573,  -8.11040,  28.27784,  21.87020,  -4.96372,   1.18979,  37.52087
   1.89503,  35.49364, -44.43976, -41.99355, -13.43255,  21.54653,  20.28832,  -3.93214,   3.35565,  29.97996
  11.60863,  38.19061, -44.19626, -36.40600,  -6.47410,  28.70470,  27.16584,  -7.26843,   5.19370,  37.51283
   7.48556,  34.43798, -41.46119, -33.91660, -10.94161,  18.53835,  23.29310,  -0.09826,   7.30933,  29.69300
  10.89764,  38.23465, -42.37957, -34.24847,  -8.76958,  24.83228,  29.69996,  -4.18730,   7.42694,  39.53616
  13.05326,  36.45405, -39.99718, -31.13139, -13.99309,  21.06237,  26.60836,   1.35770,  10.25966,  26.63411
  11.20607,  36.69655, -39.45769, -33.38057,  -8.55522,  32.71305,  32.26920,  -3.50471,   6.26349,  35.06258
   9.80221,  35.76861, -41.55259, -32.78248, -13.72367,  21.19297,  29.70667,  -0.24221,   6.65607,  26.79253
   9.39643,  37.87156, -39.08660, -30.97342,  -8.87956,  32.31248,  31.08286,  -2.92174,   1.03192,  34.24590
   2.80411,  30.79792, -38.56490, -33.47390, -11.40695,  22.17494,  22.33992,  -1.80597,   0.61167,  32.59308
   5.13873,  30.06878, -39.28316, -37.64927,  -7.68757,  28.71308,  22.65047,  -3.74273,  -3.31525,  32.34264
   0.67384,  30.41660, -35.33572, -40.27636, -10.82745,  25.44508,  21.81894,  -7.32820,  -1.21233,  31.74842
   0.46583,  34.85881, -37.52574, -39.98338,  -7.68030,  20.82030,  22.28275,  -4.91640,   6.45638,  35.50413
   4.10774,  37.57555, -42.25581, -34.57350,  -7.44538,  13.48170,  24.48016,   2.91565,  10.32438,  45.85458
   5.89384,  43.72865, -37.43586, -24.84220, -13.17690,  14.47165,  25.95840,  11.59335,  21.28243,  41.87799
  11.95961,  31.58413, -36.54574, -28.65442, -17.50898,  31.48187,  20.56211,   1.97710,   8.35807,  32.71985
   9.31518,  31.59224, -42.64032, -41.39091, -19.72047,  32.21670,  25.91982,  -8.47247,   6.62392,  29.44877
  12.56055,  31.12080, -38.67644, -43.28497, -10.96348,  37.58392,  18.23860, -13.72943,   7.27407,  37.71045
   8.94077,  32.46144, -43.55146, -35.16352, -13.50519,  31.93074,  20.39706,  -9.48072,   1.98788,  44.18498
   2.55538,  35.08870, -47.38944, -33.91180, -15.92975,  21.86535,  15.24219,   4.36581,  -1.90541,  33.86588
   3.24974,  42.64568, -40.63705, -33.20578,  -7.83288,  27.47092,  17.02251,  -2.46904,   0.83006,  36.15709
   1.05263,  30.98441, -40.08202, -34.80781, -11.41664,  27.76684,  16.88956,   4.40630,   2.26048,  31.05197
   5.19049,  35.85342, -37.97976, -31.42624, -10.90082,  25.47060,  33.88477,   3.68229,   7.19094,  38.90392
   7.68313,  34.94318, -40.81612, -30.27196, -15.06974,  27.92814,  24.67439,   2.59256,   9.39285,  45.35806
   8.72429,  40.91933, -33.94817, -26.58935, -12.14460,  40.37012,  25.31642,   6.79964,   0.88221,  46.46710
   3.22749,  31.36466, -36.78902, -42.17876, -20.41191,  42.32115,  13.85430,   2.19259, -10.41333,  34.98685
   6.79334,  40.50466, -36.33157, -44.07404, -16.78254,  36.36944,  20.93446,  -4.88663,  -7.27615,  36.03339
   7.60531,  36.29663, -38.72794, -33.86415, -15.56395,  26.57799,  17.62317,   1.61302,  -6.20207,  33.43732
   6.44759,  42.57773, -47.25949, -32.94651, -13.66589,  24.38636,  25.41785,   1.82781,  -0.57179,  36.06143
  -6.43775,  40.06449, -47.47955, -32.17604, -15.54414,  24.43442,  25.41121,   9.71266,   0.59495,  34.74905
  -8.01003,  37.73637, -49.02322, -37.29385, -19.82378,  14.97964,  23.60960,  10.70520,  10.30265,  31.85928
  12.34934,  31.42476, -44.00168, -37.96175, -16.15607,  24.43723,  31.54870,   1.30824,   8.83816,  37.30311
  12.61389,  25.62202, -42.40888, -41.08546, -16.08493,  25.07055,  38.37778,  -5.12073,   2.17113,  34.81505
  15.46971,  29.18925, -43.72990, -41.71832, -20.38447,  27.34319,  39.20433,  -7.64546,   8.77202,  39.04767
  12.53696,  30.40149, -44.47677, -37.69555, -27.41822,  35.24936,  37.74918,  -2.31190,   6.45927,  31.82691
   3.77890,  30.99453, -51.39809, -51.09709, -18.95266,  53.25001,  33.99640,  -8.96508,  -3.33172,  38.10490
   3.29467,  36.82013, -46.02931, -49.65346,  -9.41756,  30.72625,  29.55561,  -5.69320,  -3.74777,  31.17173
   1.35504,  34.35691, -41.56707, -42.44759,  -8.77628,  38.61160,  21.27148,  -9.81266, -10.93305,  38.94415
  -0.97084,  39.63437, -45.96188, -36.00259,  -6.92362,  19.92675,  24.35699,   1.24532,   1.22371,  40.20589
   2.41629,  34.74425, -41.24398, -32.87069, -12.89559,  30.72723,  22.57452,   6.37843,   0.37460,  36.37757
   1.76737,  34.88818, -42.88614, -36.25773, -14.37977,  23.91424,  29.86474,  -3.58587,   6.05916,  37.72664
  10.95516,  36.70092, -42.14336, -38.41005, -11.09945,  29.47840,  31.15445,  -1.60778,   6.75019,  39.49615
  15.33576,  37.70820, -40.35707, -31.37877, -11.18691,  28.49323,  32.22384,  -1.84150,  11.24651,  43.05907
  11.13125,  36.54225, -38.72874, -29.06404, -14.24136,  26.58545,  22.51520,   8.36318,  16.14251,  33.99489
   7.63453,  36.70726, -41.28330, -32.71292, -15.83979,  28.06842,  21.78300,  -0.26256,   4.18860,  29.12083
   8.68254,  35.46341, -47.32806, -40.04598, -11.92577,  27.11043,  20.17615,  -3.35893,   9.36776,  30.91554
   4.35256,  39.00828, -39.42249, -32.57232, -14.64077,  17.41648,  21.67012,   5.33486,  13.77085,  34.68234
  -1.27527,  36.00335, -41.89804, -29.66281, -12.77955,  23.62020,  24.14878,   4.27042,   5.68977,  43.35361
  -2.37181,  33.98966, -41.36731, -40.31704, -14.47563,  22.91960,  25.22742,   3.97967,   0.41146,  42.71296
   6.57508,  32.39908, -33.37483, -41.37834, -10.13752,  34.10422,  21.11010,  -5.78159,  -0.07817,  38.82910
   1.22388,  26.15962, -35.10871, -48.85936, -14.63524,  41.73461,  15.86275, -11.70492,  -2.68217,  36.84555
  -1.53283,  33.76503, -44.26691, -46.90835,  -9.37133,  25.94713,  25.15553,  -5.70756,   0.22108,  36.62057
   8.30581,  39.20024, -46.72075, -33.93542,  -5.84861,  33.84851,  20.71483,  -3.72014,   4.31252,  46.55863
   1.65237,  49.38902, -44.76383, -23.67475, -11.71176,  12.36226,  26.17686,  11.71132,   7.85636,  38.86210
   2.30028,  38.55060, -45.52388, -32.44012, -23.05875,  34.32912,  21.31858,   6.34232,   2.32331,  33.55703
  15.01492,  33.50730, -46.80891, -36.71064, -20.15951,  29.06733,  38.66741,  -8.02832,   6.00647,  32.32747
  14.74797,  24.12968, -43.29610, -39.58470, -12.26691,  32.11563,  35.90447,  -9.46761,   2.54425,  34.04617
  15.17179,  28.57477, -45.64183, -37.04318, -14.49336,  35.23431,  37.66684, -10.03793,   7.33451,  43.87140
   7.49178,  36.61398, -44.23631, -36.58105, -16.36255,  26.06067,  26.44606,   5.94849,   3.65349,  37.36846
  -0.16574,  36.07755, -43.15438, -40.47699, -15.09306,  33.05408,  18.90192,   4.76692,  -2.08808,  39.95065
  10.29143,  36.48371, -39.95326, -42.10183,  -8.17717,  34.23139,  21.32690,  -0.72557,  -4.80486,  32.21373
   4.09197,  36.75243, -34.41238, -40.19131, -15.17950,  22.44614,  26.65545,   0.58387,   1.18284,  31.55127
   4.82247,  39.96759, -42.50399, -35.59082, -17.12405,  19.42303,  26.89982,   1.41767,   7.68217,  39.97823
   7.91998,  40.48677, -42.74503, -32.12413, -15.05697,  26.26893,  27.63869,   4.09253,   1.22654,  37.22290
   1.82765,  32.40928, -41.88124, -41.79068, -13.01118,  27.90857,  23.05563,  -1.71199,   3.83242,  33.55787
   7.11380,  34.82896, -37.55101, -42.85233, -12.14529,  18.76351,  26.74338,  -5.08237,  12.81863,  29.05118
   9.95150,  32.30101, -42.15549, -33.83207,  -9.64166,  12.21559,  31.97993,   4.25625,  16.48709,  23.36299
  14.39756,  36.21371, -44.73685, -25.81752, -10.37897,  19.62692,  38.10859,   2.60368,  25.45481,  36.84042
   4.99050,  37.87640, -42.44184, -24.83357, -15.54838,  10.95657,  34.49085,   5.33896,  18.60837,  22.18804
  -3.40752,  31.09048, -42.98096, -40.31116, -17.23558,  30.50949,  31.60731,  -2.82073,  12.84216,  30.97996
   3.84215,  34.65636, -40.13079, -39.14947,  -2.96922,  21.34128,  31.00782,  -6.16645,  12.00090,  41.35707
   5.98517,  24.65927, -35.54073, -33.94038,  -9.20516,  45.24413,  22.08846,  -5.28615,  -6.72373,  42.13197
  -2.49069,  28.97651, -37.98438, -37.61475, -10.16424,  29.92638,  24.99694,  -5.00915, -10.23943,  34.00018
  -3.36606,  35.48365, -41.40770, -37.86723,  -9.00317,  38.46624,  14.92978, -10.06620,  -7.77492,  33.49427
   5.90062,  34.58356, -52.68255, -33.57237, -13.10565,  39.52722,  22.54848, -10.69500,  -7.09716,  48.52292
   4.60727,  38.59354, -48.65850, -27.22287, -10.67310,  35.62451,  26.27044,   0.01147,  -2.22921,  41.16735
   9.13711,  36.04005, -46.45716, -23.33567, -10.75828,  38.27045,  27.00758,  -0.23680,  -5.26220,  46.70177
  13.42740,  39.99495, -46.65049, -28.29560,  -9.96781,  31.63450,  28.00275,   6.79037,   2.61425,  37.44066
  13.58652,  35.54771, -40.48843, -30.10995, -10.54514,  30.86530,  19.50673,  12.32806,  12.10896,  36.39122
  12.13365,  34.62515, -43.62299, -22.44905, -20.65895,  24.49619,  28.38763,  14.86437,  12.74525,  36.10272
  15.45787,  34.33252, -42.52473, -27.34908, -22.06237,  28.60160,  25.22350,   9.95274,   3.13415,  32.10891
  11.64343,  37.79704, -40.22749, -29.22603, -19.95876,  20.66549,  19.07153,  11.85851,   7.55288,  35.72483
   3.03483,  37.04562, -34.70145, -32.05294, -25.32856,  23.09927,  17.73865,  12.59511,   3.78187,  41.53038
  -5.60835,  35.47466, -36.98175, -30.70732, -17.66826,  19.43021,  25.45158,  14.01717,   1.50940,  36.02452
  -2.65200,  26.71196, -32.66933, -39.70977, -19.93047,  30.69309,  26.76791,   3.97809,  -8.66294,  33.64114
  -5.65837,  29.51834, -35.12396, -45.44511,  -9.27316,  26.14677,  26.35967,  -6.64205,  -9.12613,  32.83113
 -12.57459,  17.43321, -40.24846, -57.64433, -24.00480,  31.55138,  21.55885,  -3.15166,  -5.73329,  37.82780
  -8.16316,  28.89166, -41.98203, -51.40907, -13.76645,  23.57051,  25.27518,  -5.96889,   2.74485,  40.23624
  -2.63807,  24.15636, -44.99368, -57.66480, -10.60810,  32.08840,  23.46503,  -7.67671,  -9.09158,  35.66891
   2.20361,  36.47866, -38.01277, -49.70435,  -2.75493,  27.34147,  34.56735, -12.78897,   0.32206,  37.70431
  -2.15770,  26.59906, -45.27283, -47.63008, -14.57172,  22.72810,  22.12972,  -5.81948,   8.44243,  31.50119
   2.44419,  32.92395, -49.54595, -36.21999, -24.23819,  21.07367,  35.16934,   6.36182,  14.30058,  31.44961
  15.80637,  35.50285, -46.23938, -37.59365,  -4.97602,  34.34000,  28.88987,  -9.06566,   7.27419,  33.12426
   9.20835,  34.27227, -38.37860, -33.20292, -12.23160,  20.95827,  25.45333,  -0.89920,  12.89590,  27.23122
  13.63196,  35.91270, -37.87492, -32.93672, -10.09526,  34.73918,  33.48425,  -7.59876,   9.31693,  31.78761
   8.26543,  31.69949, -39.38665, -37.80044,  -8.79990,  28.12286,  25.70248,  -5.38364,   5.04016,  34.03372
   8.78044,  36.10509, -38.23143, -32.16632,  -7.65609,  23.49066,  28.05583,  -3.15386,   7.12040,  35.91342
  12.62833,  34.97431, -34.43245, -28.60081, -11.06074,  30.03086,  20.50279,  -5.77142,   0.76605,  35.59537
   3.67696,  37.65122, -37.88998, -32.69472,  -9.31150,  27.72657,  20.64802,  -2.85751,   2.00738,  37.84049
   5.09125,  34.75500, -35.83831, -33.57964, -11.67916,  29.74396,  16.41721,  -2.38166,   2.43274,  35.65402
   8.55888,  34.39441, -37.29980, -30.81432,  -6.19803,  32.67027,  19.12813,  -8.23987,  -0.59445,  39.81300
   3.79320,  35.75856, -40.78061, -33.30286,  -8.28133,  15.76041,  17.83363,  -0.88632,   2.16725,  42.35963
   8.97368,  39.85546, -36.92717, -23.59719, -10.81927,  23.44657,  19.96183,   3.65937,   9.19540,  40.92006
  12.51821,  27.62048, -39.75901, -27.33195, -17.70315,  31.90986,  15.98144,  -0.28980,   4.27579,  36.18349
   3.01417,  32.10864, -42.14088, -37.02275, -19.77997,  28.30095,  22.36065,  -3.60098,   6.73869,  30.17612
  11.04462,  30.12914, -43.95107, -37.33630, -14.23473,  31.45761,  21.32666,  -8.05728,  -0.76839,  35.49156
  11.33230,  36.09832, -40.72505, -29.39800,  -9.09318,  25.57660,  24.55204,  -2.76603,   2.47943,  41.99644
   5.52643,  33.79865, -40.99728, -27.72418, -16.50364,  18.61866,  20.13154,   4.94429,   2.26634,  38.30180
   5.79354,  36.96862, -47.19009, -32.85936, -18.50988,  21.01001,  29.94186,   5.52651,   2.88858,  42.32089
   9.96904,  33.46431, -39.63226, -33.32716, -16.34907,  28.72754,  33.84372,   9.80563,   8.03462,  32.60488
   8.23790,  26.85769, -37.69899, -38.09602, -12.05380,  43.27456,  34.02544,  -3.85500,  -0.88271,  41.98127
  -2.25204,  22.56840, -46.90083, -46.67599, -21.59568,  32.80190,  31.66537,  -1.63199,  -6.68630,  32.46313
   1.36122,  31.01341, -40.50848, -42.43639,  -9.84005,  54.18356,  21.72053,  -4.03923,  -9.35932,  43.45856
  -0.93674,  31.55667, -37.57496, -39.86275, -13.93513,  32.04127,  14.77656,   0.36416,  -8.87184,  39.01965
   1.05883,  38.00886, -42.65914, -37.90796, -13.77096,  32.24897,  20.91108,   5.15130, -13.24707,  40.24417
   2.77492,  43.10261, -38.86468, -27.65210, -12.66312,  21.94333,  26.67957,   4.81855,   3.21297,  34.74046
   5.74845,  35.76173, -40.25410, -28.82353, -13.20920,  27.80518,  33.37191,   5.86485,   5.11654,  34.57532
   4.01413,  32.32271, -45.76976, -36.01796, -20.79866,  27.90811,  38.56793,   2.41638,   5.75453,  34.41612
   4.76253,  33.92031, -40.71082, -38.84676, -15.82572,  29.62514,  29.51607,  -0.17381,  11.51378,  39.62349
   1.50824,  26.93394, -40.91702, -43.87080, -13.07014,  33.93348,  22.37661,   0.89213,  -2.04544,  44.01759
   6.67043,  32.54789, -41.99561, -47.45504, -13.78539,  28.53577,  23.51740,  -0.09258,   1.66685,  36.38846
   6.84178,  36.63767, -36.81258, -38.01082, -11.94027,  32.30517,  21.64008,  -1.86537,   5.12792,  41.76059
  -6.88138,  38.97713, -45.39137, -30.65538, -19.95468,  18.80965,  23.03452,  11.02037,   2.23225,  32.09209
   2.36323,  37.14107, -46.81193, -32.31450, -16.02820,  42.16756,  22.24399,   2.94131,  -5.64087,  37.04080
  -3.41567,  31.27718, -43.88831, -37.16596, -11.98583,  29.64996,  19.55540,  -3.29217,  -4.59767,  30.36810
  -3.17701,  29.93388, -39.21397, -44.08206, -11.76628,  31.47495,  14.11322,  -6.57381,  -6.46141,  34.62926
   6.09392,  34.69621, -41.78756, -37.40009,  -6.63822,  19.21076,  23.62550,  -4.32062,  -1.78357,  40.64850
   9.37217,  35.79161, -42.58339, -36.79189,  -8.16571,  23.71130,  25.60457,   1.34847,   7.67060,  44.24160
  10.52502,  42.32391, -41.19501, -26.60747, -12.61035,  21.70066,  38.51171,   4.86760,  12.42737,  37.93977
   7.12662,  29.64794, -46.22903, -39.47093, -22.40395,  34.79025,  32.87685,   3.37540,  10.40119,  26.58237
  11.11765,  35.45382, -47.11558, -45.96234, -14.00792,  30.33048,  33.93335,  -7.99648,   5.66215,  35.48052
  10.72874,  28.60324, -46.46369, -43.63912, -15.63916,  37.91149,  22.00997,  -3.72491,   0.61099,  41.04617
  10.23833,  33.48814, -43.03214, -37.82785, -18.47649,  29.57133,  22.37891,   1.22236,  -2.81891,  41.18628
   2.75338,  37.36986, -41.69606, -41.79517, -14.33961,  33.16007,  17.65223,  -2.43654,  -7.46298,  37.10607
   5.28075,  37.57747, -43.88860, -42.78831, -15.95990,  28.53205,  20.73012,  -3.15049,  -2.92479,  37.68938
   7.39866,  41.99057, -42.37458, -30.00984, -10.75194,  21.70675,  28.72458,   4.48348,   5.39235,  38.89214
   5.20192,  37.60224, -42.72144, -29.78852, -12.41147,  22.07785,  28.83734,   2.48179,   7.83134,  41.58777
  13.00054,  39.17396, -41.02078, -28.95302,  -6.92871,  31.41961,  30.95989,   0.19535,   3.74097,  40.38084
   3.67268,  29.19550, -38.65216, -41.30335, -16.92346,  36.71037,  24.24248,  -0.71426,   5.05068,  34.93175
   7.28468,  37.69285, -39.06628, -43.59520,  -8.65273,  30.44736,  26.56565,  -4.56576,   6.45529,  37.71548
  11.43394,  30.32351, -43.10043, -40.27901, -17.37951,  34.15289,  23.26271,  -1.62895,  -0.39914,  36.71007
   6.51727,  42.04013, -41.71890, -33.79433, -10.86739,  22.82343,  26.08444,   0.79046,   3.51922,  36.61237
   1.81289,  36.13947, -40.42381, -33.18138, -16.54307,  24.09152,  17.24652,   0.49477,   1.25965,  34.56914
   0.42004,  35.65765, -46.42757, -35.44854, -19.89447,  24.89060,  27.27438,   3.53130,   0.75935,  31.72965
   3.00055,  31.92504, -39.75402, -44.06696,  -6.67547,  33.46623,  22.37865,  -5.28432,   3.02738,  35.43359
   1.63958,  31.63443, -39.86602, -44.10248,  -6.22857,  22.93676,  26.17924,  -7.11924,   4.87189,  38.41606
   4.63789,  36.80858, -41.49349, -38.23997,  -6.24741,  22.49329,  26.33056,  -0.77841,   6.55569,  46.24091
   8.09339,  36.70836, -40.10548, -35.03801, -19.75282,  24.48215,  23.42152,   5.75267,  13.16889,  37.07912
   7.02829,  33.68716, -41.27648, -39.89631, -15.85271,  38.51720,  24.41885,  -3.23973,   1.88053,  34.19473
   8.06289,  34.52586, -45.60830, -46.35578, -12.99771,  26.72396,  26.77618, -10.57899,   1.29047,  29.56217
  11.34025,  37.18154, -44.20615, -35.33751,  -4.87987,  36.06306,  27.09913,  -9.72397,   4.01759,  43.00935
   4.77877,  39.19045, -46.86518, -25.53452, -18.92097,  16.58754,  27.68451,   6.41075,   6.56778,  37.17169
   4.11232,  36.12445, -46.03730, -33.67289, -17.58740,  34.26575,  25.20403,   2.09379,  -0.80821,  36.53847
   5.60359,  30.10536, -43.56293, -41.13038, -15.42553,  29.53950,  26.85399,  -7.98820,   0.80004,  34.19768
  10.87687,  30.67701, -42.01915, -40.54512,  -9.70474,  31.15862,  31.68165,  -5.63435,   1.11897,  35.25806
  11.54695,  32.61144, -42.36575, -35.36272, -11.82040,  29.55492,  35.31206,  -7.54076,   8.83224,  44.65632
   5.64333,  40.25773, -40.94579, -31.53595, -12.75360,  26.31736,  26.16592,   6.60659,   9.71661,  41.49710
   4.69859,  34.17116, -41.68731, -40.89247, -15.33327,  28.58451,  20.76432,   2.74438,  -1.04743,  39.25361
  10.56306,  40.37109, -39.99590, -43.28251,  -8.24450,  32.55664,  20.52690,  -1.44988,   3.06920,  39.16886
  10.16597,  38.71678, -34.78496, -34.01857, -16.42844,  18.08511,  20.85597,   3.00550,   9.06546,  33.88427
   7.65508,  38.29421, -44.06586, -28.61302, -16.82501,  24.92131,  28.85318,   3.75353,  10.67745,  41.41064
   7.22837,  41.55173, -41.71893, -29.24400, -14.08632,  23.92677,  25.61132,   6.67294,   6.04302,  33.86692
  -0.92027,  36.08778, -41.18169, -35.31900, -16.30127,  26.89003,  22.70523,   0.03112,   5.36493,  33.67802
   3.86651,  32.97907, -37.65164, -41.85582, -13.12633,  29.96647,  17.61165,  -6.26232,   1.03566,  32.81377
   5.22178,  29.72613, -39.73018, -43.63246,  -3.35214,  32.21133,  27.00554,  -9.13865,  -1.09282,  37.23054
   4.70592,  33.02430, -36.90708, -41.94519,  -3.95452,  25.28909,  21.19960,  -5.26792,   5.44597,  33.65202
   1.41921,  37.89464, -41.34769, -41.13968,  -7.06630,  23.91733,  26.51840,  -6.23002,   5.35504,  35.91305
  -5.94254,  32.48780, -44.64399, -44.38532, -17.18192,  24.76061,  15.29584,   2.24650,   4.76310,  31.06311
   6.65865,  36.91389, -40.63782, -41.89853,  -4.19812,  30.39107,  25.18832,  -6.04953,   4.41839,  38.02947
   5.65222,  34.43795, -39.28091, -38.42755,  -7.76930,  18.88603,  20.53778,  -2.83609,   4.01196,  33.15096
  10.40244,  38.19006, -39.11142, -34.43017,  -9.09287,  27.38255,  26.81278,  -5.07104,   6.57625,  37.35419
   5.10334,  35.56480, -40.13168, -34.88706, -15.15620,  24.33479,  22.87724,  -0.42456,   7.49400,  30.79455
   7.90840,  36.06837, -42.07899, -37.37950, -10.76603,  28.42921,  23.89184,  -2.40877,   4.26277,  30.98419
  11.48613,  35.35462, -39.10271, -37.86726,  -9.12541,  28.26063,  21.78745,  -8.82367,   3.23121,  31.85626
   5.78683,  35.35737, -40.40306, -37.97141,  -7.75987,  19.69227,  21.07192,  -5.16633,   8.05797,  34.50580
   6.97138,  38.39169, -39.94240, -32.55376, -10.98026,  21.59699,  22.88883,  -0.38964,  10.55912,  37.96714
   5.11186,  38.53661, -38.16098, -31.50659, -10.48766,  23.40928,  25.66127,   1.42024,   7.15000,  33.85321
   5.71414,  32.41554, -38.93641, -38.81010, -12.73823,  28.67621,  21.99030,  -4.78528,   1.85375,  33.22569
  10.35760,  36.26241, -37.61441, -41.42766, -10.57770,  29.41589,  24.13671, -11.74376,   1.62956,  36.51572
   5.61907,  31.40690, -37.94966, -43.40949, -12.08471,  31.31447,  18.35234, -10.16759,   2.38267,  35.53585
   4.14613,  36.80976, -42.53896, -40.50451, -10.50196,  24.01643,  21.59242,  -6.14211,   2.92528,  36.94871
   8.24916,  38.31017, -42.71158, -37.27777, -10.42286,  24.25116,  17.19627,  -1.14404,   3.60973,  36.52050
   7.84721,  38.04914, -39.32539, -34.61306,  -7.81212,  24.19662,  18.25771,   1.41303,   6.73155,  34.33839
   5.01500,  37.26370, -38.67799, -36.40320,  -9.26912,  28.67418,  21.37732,  -0.60076,   8.38289,  31.57314
   6.07498,  37.86962, -42.73460, -35.60316,  -9.91819,  18.22130,  22.64639,  -1.34594,   7.91064,  28.91232
   9.84890,  34.55105, -42.66514, -30.96893, -10.57746,  33.77175,  21.09584,  -2.81087,   5.02216,  37.48558
   4.69957,  40.89613, -40.65409, -31.78630, -12.40599,  17.37020,  23.66690,   3.29805,   4.29397,  34.42175
   9.03900,  36.40252, -38.90667, -34.74695, -14.28399,  28.03273,  23.70931,   0.62697,   0.38771,  29.12282
  11.40456,  34.96333, -37.91808, -33.03128, -14.86316,  27.46628,  31.17173,  -5.81327,   3.56870,  33.63394
   7.34436,  32.84401, -39.69221, -36.99466, -12.36999,  21.56867,  29.88371,  -4.30024,   7.94729,  27.82468
   7.88157,  34.15861, -45.11095, -34.30096, -13.39625,  25.72663,  34.62421,  -4.03201,   6.62674,  40.12039
   5.72195,  39.70292, -40.14738, -30.39590, -13.49836,  24.81587,  27.89642,   2.13445,   5.99040,  34.55334
   5.86133,  30.51524, -39.00359, -39.57885, -12.35201,  34.31620,  22.17097,  -5.78700,  -5.21610,  37.14091
   2.73413,  34.10824, -39.08462, -48.16016, -13.93436,  25.97989,  27.70839,  -8.35856,   1.29476,  32.19402
   6.45717,  35.54781, -41.71228, -39.47919,  -6.23693,  16.28219,  22.84219,  -0.14212,   3.15627,  39.17580
  14.71225,  36.74212, -43.20099, -24.05598, -20.35219,  24.84124,  28.52499,   6.55915,  10.68177,  39.16390
   7.06901,  36.15739, -44.10999, -31.99964, -17.56870,  30.94930,  26.17506,   3.80115,   3.60824,  35.11841
   3.03676,  33.85168, -47.03841, -40.79482, -17.31580,  24.60843,  22.04978,  -3.09893,   5.68591,  32.00638
  16.27913,  31.43385, -42.65443, -33.11459, -12.66361,  37.25072,  24.41440,  -4.88396,   3.82605,  35.70684
  11.57859,  28.95016, -43.70554, -31.23295,  -5.58913,  32.55250,  28.88593,  -3.13993,  -3.75335,  42.67938
   6.55887,  35.14120, -40.90190, -33.34894,  -9.85758,  29.88025,  27.19770,   2.09910,   8.33842,  38.60746
   9.29602,  38.63298, -41.31573, -33.60878, -11.89191,  35.11296,  28.60505,  -2.25119,  -2.98525,  39.66824
  -0.30521,  33.27408, -46.46432, -40.46048, -14.56203,  27.48031,  20.58799,   5.05081,   5.49203,  35.44789
