   0.23550,   1.23183,  -4.20839,   1.04300,  -1.36388,   2.65144,   2.85840,   1.04114,   3.63978,   1.85036,  -1.10448,  -0.39646,   0.09829,   4.13011,   3.10709,   0.30171,  -1.27510,  -3.07858,  -1.07902,  -1.16414,   0.90100,   3.09842,  -1.64712,   2.13653,   1.39719,  -0.87098,   3.23764,  -1.21648,  -1.21662,   5.33102,   1.30066,  -1.98485,  -2.73097,  -0.66020,  -0.47362,  -0.13611,   1.90512,  -0.96510,   1.47139,  -3.04544
  -0.02753,   1.45427,  -4.08374,   0.88710,  -1.44488,   2.58408,   3.43215,   0.80044,   4.19599,   2.30568,  -1.37469,  -0.58958,   0.08011,   3.83805,   3.08791,   0.41182,  -1.20497,  -2.29721,  -0.89172,  -1.03609,   1.20637,   2.81133,  -1.89714,   2.89825,   1.49516,  -0.39649,   3.01066,  -1.34347,  -1.72194,   5.81702,   1.17078,  -1.70343,  -2.37891,   0.40097,  -0.56144,  -0.88119,   2.08347,  -1.14637,   1.48446,  -2.52472
   0.88174,   0.57490,  -4.02670,   0.50230,  -0.57561,   3.51116,   1.99976,   0.86005,   2.96167,   1.07532,  -2.02749,  -0.39928,   0.05692,   3.05100,   1.62473,   0.08806,  -0.54590,  -2.94030,  -1.22643,  -1.90660,   0.92655,   2.52789,  -1.38034,   1.53403,   0.52820,  -0.96265,   2.29335,  -0.91680,  -1.30774,   4.52924,   1.98177,  -1.53242,  -1.61396,  -0.58636,  -0.60829,  -0.62737,   2.39524,  -0.13780,   0.94671,  -2.73063
   0.14707,   2.13475,  -4.13168,   0.78155,  -1.50522,   3.03841,   3.08907,   0.53793,   4.06934,   2.71768,  -1.32532,  -0.52596,   0.24694,   4.52645,   3.09515,   0.33340,  -1.51617,  -2.95839,  -1.47616,  -1.18877,   1.13032,   3.09133,  -1.42390,   2.77856,   1.56211,  -0.91486,   2.61979,  -0.95306,  -1.58284,   5.63560,   1.40796,  -1.68848,  -2.32757,  -0.04458,  -0.98934,  -0.34364,   2.19573,  -0.99853,   1.93523,  -2.95411
   0.81980,   0.36616,  -3.92792,   0.44024,  -0.82900,   3.55476,   1.97265,   0.93083,   2.91769,   0.87502,  -1.77915,  -0.26659,   0.02259,   2.93610,   1.58655,  -0.09087,  -0.70991,  -2.83403,  -1.21702,  -1.75801,   0.71008,   2.40649,  -1.27917,   1.62451,   0.64792,  -0.90395,   2.27468,  -1.06243,  -1.02456,   4.43500,   2.03432,  -1.39285,  -1.66427,  -0.46848,  -0.64389,  -0.46855,   2.26458,  -0.29883,   0.72147,  -2.71788
   0.79474,   0.45755,  -4.04342,   0.29056,  -0.55255,   3.46125,   2.14900,   0.81464,   2.92031,   0.93054,  -1.86007,  -0.35428,   0.01880,   3.13950,   1.42692,  -0.00318,  -0.54124,  -2.80554,  -1.34785,  -1.96340,   0.95993,   2.64252,  -1.62206,   1.50178,   0.47401,  -0.92436,   2.41196,  -1.09354,  -1.27019,   4.68759,   2.01305,  -1.47418,  -1.73220,  -0.79987,  -0.57521,  -0.57873,   2.47854,  -0.07053,   0.91704,  -2.62745
   0.81589,   0.35089,  -4.01734,   0.33125,  -0.54293,   3.39809,   2.33073,   0.94449,   2.88200,   0.91282,  -1.84868,  -0.28824,   0.00923,   3.05252,   1.51874,  -0.01841,  -0.45991,  -2.86364,  -1.30831,  -1.90983,   0.91818,   2.73137,  -1.68929,   1.42869,   0.55151,  -0.87157,   2.56309,  -1.17970,  -1.36666,   4.76657,   2.05811,  -1.43454,  -1.77639,  -0.69591,  -0.48081,  -0.55126,   2.50357,  -0.16016,   0.74039,  -2.55608
   0.87235,   0.50167,  -4.03730,   0.43266,  -0.62013,   3.54604,   2.10796,   0.80250,   2.91147,   1.03634,  -1.91940,  -0.34607,   0.00346,   3.10667,   1.45293,   0.08416,  -0.61710,  -2.88248,  -1.27315,  -1.96926,   0.99734,   2.53062,  -1.49143,   1.60720,   0.44171,  -0.97792,   2.38054,  -1.05917,  -1.27767,   4.60921,   2.06275,  -1.49589,  -1.64676,  -0.70612,  -0.64057,  -0.54131,   2.46210,  -0.03760,   0.94580,  -2.64853
   0.17032,   1.16557,  -4.11108,   1.04431,  -1.76415,   2.63774,   2.90022,   1.08171,   3.78581,   1.90413,  -1.18301,  -0.51996,  -0.09782,   4.16798,   2.59989,   0.42941,  -0.90895,  -2.95241,  -0.99703,  -1.36731,   0.64909,   2.78942,  -1.53886,   2.42922,   1.38085,  -0.71601,   3.57603,  -0.93318,  -1.50134,   5.87367,   1.17859,  -2.06620,  -2.37528,  -0.55268,  -0.59737,  -0.28068,   1.83133,  -1.01620,   1.40981,  -2.77609
   0.78931,   1.46611,  -4.57797,   0.90673,  -0.77801,   3.44079,   2.04161,   0.80709,   3.15861,   1.76634,  -1.60490,  -0.06831,   0.55729,   4.19458,   2.96240,   0.44913,  -1.29595,  -3.04178,  -1.26226,  -1.76205,   0.46018,   2.28206,  -0.83369,   1.72905,   1.44115,  -1.19317,   3.00676,  -0.29480,  -1.08589,   5.59079,   2.01901,  -1.12625,  -2.12340,  -0.56477,  -1.18665,  -0.27239,   2.39065,  -0.73603,   1.38556,  -3.03824
   0.12068,   1.01472,  -4.29680,   1.16597,  -1.64463,   2.63268,   3.59036,   1.06955,   3.47328,   1.89910,  -1.43849,  -0.69022,   0.11124,   3.82815,   2.28923,   0.81606,  -0.89725,  -2.83076,  -0.58701,  -1.44141,   0.49236,   2.21549,  -1.53127,   2.86585,   2.21184,  -0.66095,   3.87292,  -0.80902,  -1.70199,   5.64105,   1.10838,  -1.81175,  -2.65005,  -0.53950,  -0.48431,  -0.53367,   1.17128,  -1.04530,   1.16335,  -2.76338
   0.83535,   0.49331,  -4.03200,   0.52229,  -0.69575,   3.51263,   2.10985,   0.92365,   2.92055,   0.97030,  -1.93454,  -0.27179,   0.02091,   3.05775,   1.62219,   0.04916,  -0.59444,  -2.90837,  -1.20243,  -1.85587,   0.93491,   2.64818,  -1.41265,   1.47645,   0.50910,  -0.88598,   2.36169,  -1.05443,  -1.24969,   4.56984,   2.00053,  -1.41966,  -1.73593,  -0.69670,  -0.58039,  -0.67765,   2.42359,  -0.08352,   0.76836,  -2.60481
   0.33576,   0.79778,  -4.15680,   1.10538,  -1.75131,   2.49352,   3.22548,   1.55017,   3.84884,   1.88592,  -1.23924,  -0.63906,   0.03025,   4.05795,   3.06803,   0.23989,  -0.56927,  -3.25654,  -0.89954,  -1.32050,   0.63269,   2.99171,  -1.35832,   2.54335,   1.39946,  -0.62695,   3.74460,  -1.09905,  -1.24699,   5.55452,   1.34157,  -1.99157,  -2.72489,  -0.70657,  -0.73111,  -0.30755,   1.54493,  -0.94763,   1.22728,  -3.05133
   0.20002,   1.59685,  -3.98087,   1.01460,  -1.61597,   2.56649,   3.00441,   1.02712,   3.90246,   2.45979,  -1.12630,  -0.52164,  -0.08336,   4.16665,   2.86638,   0.23818,  -1.59009,  -2.58791,  -0.86320,  -1.21418,   1.06643,   2.81638,  -1.22376,   2.76799,   1.48123,  -0.87007,   3.30660,  -1.30799,  -1.23715,   5.52726,   1.26860,  -1.78363,  -2.55120,  -0.15976,  -0.50628,  -0.43147,   2.25499,  -1.10587,   1.41106,  -2.95364
   0.73186,   0.49201,  -3.96456,   0.39839,  -0.50733,   3.35715,   2.28043,   0.85130,   2.81643,   0.92890,  -1.79757,  -0.25229,   0.07171,   3.23946,   1.37434,   0.14835,  -0.54850,  -2.92455,  -1.43391,  -1.83798,   1.01939,   2.66632,  -1.67357,   1.37890,   0.53572,  -0.85723,   2.34542,  -1.02158,  -1.34393,   4.53967,   1.93430,  -1.29121,  -1.63028,  -0.74659,  -0.47579,  -0.64290,   2.54985,  -0.10981,   0.85594,  -2.55054
   0.56046,   0.85920,  -3.87474,   0.66362,  -1.57726,   2.93625,   2.45901,   0.38482,   3.62603,   1.82489,  -1.14394,  -0.96765,   0.33326,   4.33036,   2.27665,   0.39198,  -1.15586,  -2.95046,  -1.13038,  -1.10854,   0.52395,   2.75139,  -1.00979,   2.31919,   2.15301,  -1.04024,   2.97318,  -1.01566,  -0.70622,   5.25186,   1.28565,  -1.90812,  -2.80146,  -0.33916,  -1.11406,   0.22052,   2.15250,  -1.19893,   1.73116,  -2.66707
   0.53279,   0.87599,  -3.97431,   1.02803,  -0.68230,   3.33562,   2.98450,   0.57399,   3.14430,   0.85230,  -1.49210,  -0.03633,  -0.14457,   3.33442,   2.00859,   0.32570,  -0.78642,  -2.70159,  -1.01329,  -1.08730,   0.62081,   3.25773,  -2.10317,   1.67920,   1.01177,  -0.55563,   2.46723,  -1.54580,  -1.83522,   5.14928,   1.48377,  -1.45221,  -2.47343,   0.20531,  -0.61173,  -0.65423,   2.48812,  -0.48909,   0.90160,  -2.35583
   0.69009,   1.09774,  -4.20426,   0.95650,  -1.07203,   2.87430,   2.12457,   0.69625,   3.42192,   1.69130,  -1.30668,  -0.44542,   0.03534,   4.03525,   2.67052,   0.23863,  -0.79793,  -3.18168,  -1.09317,  -1.46708,   0.82602,   3.12417,  -1.20934,   2.14008,   1.70978,  -0.95179,   2.98019,  -1.07988,  -0.70837,   5.17270,   1.69249,  -1.66683,  -2.64490,  -0.54104,  -1.18571,   0.06980,   2.11648,  -1.06630,   1.52652,  -2.79230
   0.90233,   0.47197,  -4.06652,   0.47785,  -0.59264,   3.54699,   2.00085,   0.81016,   2.84113,   1.11496,  -1.95628,  -0.30625,   0.02351,   3.11643,   1.44039,   0.08381,  -0.73558,  -2.84032,  -1.24443,  -2.01804,   0.94920,   2.35307,  -1.47052,   1.65611,   0.48049,  -0.92517,   2.32796,  -1.02568,  -1.27533,   4.57634,   2.06723,  -1.40893,  -1.58564,  -0.61955,  -0.66240,  -0.54630,   2.42634,   0.03126,   0.91784,  -2.69838
   0.89522,   0.40003,  -3.94977,   0.40354,  -0.71790,   3.58888,   1.94260,   0.92367,   2.99033,   1.05703,  -1.95475,  -0.29572,   0.03376,   2.93810,   1.66420,  -0.22853,  -0.65999,  -2.79982,  -1.16079,  -1.79980,   0.78128,   2.41999,  -1.15930,   1.61546,   0.72066,  -0.93600,   2.23613,  -0.92027,  -0.99351,   4.36756,   2.06035,  -1.36742,  -1.70959,  -0.47968,  -0.67260,  -0.47970,   2.23814,  -0.31463,   0.81028,  -2.68085
   0.85797,   1.08361,  -4.07311,   0.81613,  -1.02294,   3.37663,   2.09005,   0.53597,   3.77327,   0.98331,  -1.75796,  -0.46963,   0.14327,   3.72781,   2.72637,   0.07797,  -0.76032,  -3.31887,  -1.14463,  -1.72472,   0.86614,   2.67749,  -1.33518,   1.68999,   0.98576,  -0.75107,   2.39830,  -1.12348,  -0.91153,   5.03898,   1.96745,  -1.05533,  -2.27490,  -0.35728,  -0.61902,  -0.25263,   2.34617,  -0.41355,   1.00906,  -2.83121
   0.44976,   1.24094,  -4.04447,   0.86104,  -1.43166,   3.25023,   3.93716,   0.74403,   3.26218,   1.94198,  -1.38392,  -0.48667,   0.26688,   4.35521,   2.65438,   0.81174,  -1.21972,  -2.59552,  -1.16623,  -0.95775,   1.06020,   3.55062,  -2.02464,   2.36369,   1.39761,  -0.54525,   2.54216,  -1.29012,  -2.33180,   6.30461,   0.90004,  -1.25266,  -1.91448,   0.20659,  -1.03008,  -0.53386,   2.87039,  -0.67402,   1.36759,  -2.69980
   0.29760,   1.22668,  -4.27451,   0.80130,  -1.77244,   2.54243,   3.04616,   1.35991,   3.49656,   2.60051,  -1.47349,  -0.52186,   0.10022,   4.23621,   3.01398,   0.35310,  -1.10675,  -3.01652,  -0.97820,  -1.31382,   0.66885,   2.83352,  -1.46875,   2.97374,   1.76393,  -0.78783,   3.77747,  -1.09139,  -1.41497,   5.78890,   1.20053,  -1.88686,  -2.64434,  -0.23782,  -0.82754,  -0.35935,   1.65025,  -1.11284,   1.40025,  -2.90890
   0.92190,   0.56150,  -3.95394,   0.54395,  -0.82530,   3.49995,   2.06986,   0.92156,   2.95710,   0.97043,  -1.94024,  -0.29248,   0.05761,   2.96326,   1.64974,  -0.03633,  -0.61064,  -2.75563,  -1.13176,  -1.85654,   0.82945,   2.60514,  -1.25142,   1.61332,   0.56916,  -0.78376,   2.31018,  -1.07904,  -1.27049,   4.40948,   2.15914,  -1.21099,  -1.80584,  -0.51978,  -0.66846,  -0.57119,   2.30025,  -0.09661,   0.70788,  -2.68470
   0.57278,   1.50327,  -4.24404,   1.30925,  -1.29104,   2.98233,   2.86463,   0.80856,   3.36446,   2.31010,  -1.18935,  -0.53488,  -0.06887,   4.29170,   2.78625,   0.37260,  -1.42926,  -3.09525,  -1.22824,  -1.26547,   0.84850,   2.75432,  -1.32080,   2.43851,   1.43977,  -0.84956,   3.18812,  -0.82181,  -1.43042,   5.68920,   1.70346,  -1.65246,  -2.39854,  -0.25493,  -1.09774,  -0.17119,   2.29041,  -0.97350,   1.67646,  -2.87778
   0.83274,   0.58548,  -4.01676,   0.49270,  -0.58809,   3.46780,   2.09473,   0.85730,   2.98255,   0.95288,  -1.97895,  -0.29700,   0.09213,   3.01728,   1.58780,   0.12901,  -0.56847,  -2.99154,  -1.24197,  -1.88158,   0.99449,   2.76779,  -1.41777,   1.53280,   0.50612,  -0.82442,   2.26291,  -1.05900,  -1.26153,   4.56987,   1.96143,  -1.58788,  -1.78851,  -0.72649,  -0.62733,  -0.71004,   2.43912,  -0.11250,   0.83180,  -2.68300
   0.54423,   1.28381,  -4.23849,   0.93322,  -1.10324,   2.84585,   2.73738,   1.08093,   3.48027,   2.30618,  -1.61580,  -0.40017,   0.53737,   4.09658,   3.15034,   0.06235,  -1.41731,  -3.01690,  -1.20353,  -1.08388,   0.67273,   2.83530,  -1.11958,   2.38898,   1.70171,  -0.96708,   2.98463,  -0.77565,  -1.15305,   5.70305,   1.73804,  -1.25757,  -2.40427,  -0.22337,  -1.08171,  -0.47565,   2.18102,  -1.11062,   1.81202,  -3.00633
   0.82422,   0.56889,  -4.13589,   0.41036,  -0.59030,   3.52792,   2.09449,   0.81251,   2.92391,   0.96683,  -1.94490,  -0.36033,   0.05092,   3.08098,   1.53499,   0.12723,  -0.56244,  -2.89560,  -1.27779,  -1.97123,   0.99173,   2.66784,  -1.38346,   1.54362,   0.45476,  -0.90293,   2.36210,  -1.05874,  -1.32647,   4.57377,   2.03236,  -1.49687,  -1.71525,  -0.77827,  -0.70414,  -0.72725,   2.44028,  -0.01712,   0.95005,  -2.71286
   0.38272,   1.26199,  -3.94373,   1.07735,  -1.44343,   2.82522,   2.81065,   1.22123,   3.55429,   1.77427,  -1.29968,  -0.51291,  -0.02220,   3.96213,   2.85875,  -0.00175,  -1.41901,  -3.02168,  -0.65921,  -1.23184,   1.03915,   3.31290,  -1.09822,   2.05965,   1.54510,  -1.00469,   2.88975,  -1.40067,  -1.14215,   5.27791,   1.44570,  -2.00545,  -2.55097,  -0.08281,  -0.57978,  -0.31295,   2.30354,  -0.89816,   1.55637,  -3.00555
   0.49416,   1.36785,  -4.20412,   1.19503,  -1.13052,   2.96972,   2.53732,   0.87691,   3.29230,   2.03306,  -1.30689,  -0.53643,   0.02837,   4.01911,   2.58827,   0.42914,  -1.21171,  -3.17360,  -1.19308,  -1.41432,   0.69471,   2.86542,  -1.32929,   2.15042,   1.53861,  -0.61354,   2.78038,  -1.10097,  -1.11867,   5.54998,   1.81236,  -1.48616,  -2.49568,  -0.58375,  -0.82755,   0.07916,   2.12126,  -0.91857,   1.28994,  -2.94516
   0.36618,   1.43141,  -3.94833,   0.92984,  -1.57518,   2.60604,   3.11732,   0.90472,   3.68309,   2.43033,  -1.23923,  -0.50379,  -0.02170,   3.96028,   2.89346,   0.22064,  -1.46607,  -2.89175,  -0.89695,  -1.22577,   0.74854,   2.79077,  -1.57796,   2.57588,   1.46677,  -1.17726,   3.60180,  -1.01217,  -1.54936,   5.49558,   1.47697,  -1.90836,  -2.64102,  -0.16886,  -0.70190,  -0.18198,   2.00245,  -1.04536,   1.59480,  -2.91593
   0.78960,   0.46421,  -4.04346,   0.34689,  -0.51768,   3.37171,   2.30016,   0.90732,   2.84491,   0.89001,  -1.80475,  -0.22465,   0.06307,   3.27974,   1.44314,   0.08991,  -0.55007,  -2.90014,  -1.39222,  -1.91137,   0.94609,   2.71049,  -1.71698,   1.26106,   0.49014,  -0.85593,   2.51055,  -1.06853,  -1.31775,   4.66173,   1.88705,  -1.35311,  -1.68531,  -0.74795,  -0.41524,  -0.71036,   2.49920,  -0.14266,   0.77054,  -2.51429
   0.77754,   0.54219,  -3.97518,   0.43167,  -0.43163,   3.42561,   2.26256,   0.78592,   2.77436,   0.92645,  -1.88706,  -0.25639,  -0.00657,   3.12091,   1.29853,   0.05489,  -0.62367,  -2.77185,  -1.25127,  -1.85277,   0.97206,   2.64830,  -1.55697,   1.49079,   0.53889,  -0.84984,   2.26685,  -1.00685,  -1.40921,   4.54103,   2.12516,  -1.40679,  -1.71096,  -0.74674,  -0.46951,  -0.67592,   2.54639,  -0.05532,   0.84175,  -2.56834
   0.09972,   1.43090,  -4.28044,   0.89806,  -1.26652,   2.87629,   2.89846,   0.72756,   4.00167,   2.23183,  -1.47328,  -0.77508,   0.23472,   4.07274,   2.75884,   0.65400,  -1.22414,  -2.57141,  -1.34264,  -1.30504,   1.30728,   2.54336,  -1.33385,   2.46811,   1.36290,  -0.68106,   2.84634,  -0.90858,  -1.43341,   5.88155,   1.64094,  -1.41764,  -2.26369,  -0.37103,  -0.96543,  -0.24539,   2.32243,  -1.09213,   1.73439,  -2.68370
   0.29092,   1.54191,  -4.21284,   0.85426,  -1.03674,   3.01043,   2.70340,   0.68642,   3.52094,   2.50043,  -1.10452,  -0.56228,   0.23085,   3.88817,   3.03290,  -0.26717,  -1.64151,  -2.62316,  -1.05345,  -1.18022,   1.01837,   2.58444,  -1.00929,   2.65094,   1.64934,  -1.72845,   2.80925,  -0.51136,  -1.41106,   5.28846,   1.72339,  -2.08941,  -2.30765,  -0.06969,  -1.07199,  -0.37345,   2.14589,  -1.46619,   2.14231,  -3.11976
   0.18322,   1.14913,  -4.07701,   0.34385,  -1.65862,   2.69483,   3.04743,   0.99421,   3.72434,   2.53931,  -1.51737,  -0.49310,  -0.04239,   4.01570,   2.93521,  -0.57314,  -1.84969,  -2.77208,  -0.54358,  -1.34143,   0.95141,   2.61390,  -0.85066,   3.10588,   2.19176,  -1.58844,   4.07766,  -0.74905,  -1.16275,   5.32750,   1.27081,  -2.17013,  -2.67046,  -0.54032,  -0.89215,  -0.67435,   1.85319,  -1.44139,   1.81441,  -3.10724
